deslocamento_final,z_padronizado
-36.0,-0.36
-8.0,-0.08
52.0,0.52
-84.0,-0.84
-82.0,-0.82
2.0,0.02
-126.0,-1.26
112.0,1.12
156.0,1.56
-68.0,-0.68
18.0,0.18
48.0,0.48
22.0,0.22
-68.0,-0.68
-14.0,-0.14
-112.0,-1.12
78.0,0.78
36.0,0.36
72.0,0.72
56.0,0.56
-92.0,-0.92
-176.0,-1.76
230.0,2.3
148.0,1.48
-100.0,-1.0
50.0,0.5
8.0,0.08
84.0,0.84
-60.0,-0.6
78.0,0.78
-120.0,-1.2
-58.0,-0.58
306.0,3.06
-14.0,-0.14
-54.0,-0.54
32.0,0.32
148.0,1.48
282.0,2.82
-48.0,-0.48
64.0,0.64
2.0,0.02
-102.0,-1.02
114.0,1.14
146.0,1.46
-52.0,-0.52
20.0,0.2
176.0,1.76
116.0,1.16
-100.0,-1.0
152.0,1.52
188.0,1.88
-74.0,-0.74
-30.0,-0.3
8.0,0.08
-236.0,-2.36
108.0,1.08
-38.0,-0.38
-50.0,-0.5
-92.0,-0.92
0.0,0.0
88.0,0.88
132.0,1.32
-94.0,-0.94
72.0,0.72
4.0,0.04
306.0,3.06
88.0,0.88
44.0,0.44
-18.0,-0.18
168.0,1.68
-8.0,-0.08
-74.0,-0.74
106.0,1.06
20.0,0.2
104.0,1.04
-50.0,-0.5
-130.0,-1.3
-16.0,-0.16
-40.0,-0.4
-210.0,-2.1
-140.0,-1.4
-198.0,-1.98
-130.0,-1.3
86.0,0.86
-4.0,-0.04
-142.0,-1.42
20.0,0.2
72.0,0.72
-110.0,-1.1
-60.0,-0.6
116.0,1.16
122.0,1.22
-12.0,-0.12
20.0,0.2
-256.0,-2.56
-86.0,-0.86
20.0,0.2
-66.0,-0.66
98.0,0.98
106.0,1.06
-212.0,-2.12
28.0,0.28
-12.0,-0.12
150.0,1.5
-170.0,-1.7
0.0,0.0
144.0,1.44
50.0,0.5
58.0,0.58
-26.0,-0.26
82.0,0.82
-52.0,-0.52
64.0,0.64
172.0,1.72
14.0,0.14
120.0,1.2
-10.0,-0.1
-42.0,-0.42
128.0,1.28
-26.0,-0.26
-20.0,-0.2
-78.0,-0.78
-92.0,-0.92
-86.0,-0.86
32.0,0.32
-102.0,-1.02
116.0,1.16
28.0,0.28
-28.0,-0.28
10.0,0.1
72.0,0.72
0.0,0.0
32.0,0.32
-26.0,-0.26
-164.0,-1.64
58.0,0.58
-60.0,-0.6
-48.0,-0.48
114.0,1.14
92.0,0.92
102.0,1.02
-46.0,-0.46
178.0,1.78
-72.0,-0.72
-26.0,-0.26
-98.0,-0.98
-64.0,-0.64
20.0,0.2
58.0,0.58
-144.0,-1.44
92.0,0.92
226.0,2.26
-62.0,-0.62
-82.0,-0.82
16.0,0.16
-150.0,-1.5
-198.0,-1.98
-10.0,-0.1
40.0,0.4
10.0,0.1
156.0,1.56
-60.0,-0.6
34.0,0.34
88.0,0.88
-24.0,-0.24
80.0,0.8
112.0,1.12
114.0,1.14
-220.0,-2.2
194.0,1.94
-250.0,-2.5
-42.0,-0.42
-58.0,-0.58
62.0,0.62
134.0,1.34
-82.0,-0.82
70.0,0.7
-180.0,-1.8
-222.0,-2.22
28.0,0.28
58.0,0.58
-96.0,-0.96
92.0,0.92
-70.0,-0.7
54.0,0.54
-12.0,-0.12
24.0,0.24
-136.0,-1.36
28.0,0.28
6.0,0.06
-72.0,-0.72
-4.0,-0.04
-236.0,-2.36
120.0,1.2
-46.0,-0.46
20.0,0.2
238.0,2.38
90.0,0.9
64.0,0.64
126.0,1.26
112.0,1.12
74.0,0.74
76.0,0.76
-122.0,-1.22
-158.0,-1.58
54.0,0.54
-86.0,-0.86
50.0,0.5
-60.0,-0.6
-4.0,-0.04
-234.0,-2.34
-124.0,-1.24
-26.0,-0.26
88.0,0.88
126.0,1.26
30.0,0.3
44.0,0.44
112.0,1.12
12.0,0.12
140.0,1.4
-58.0,-0.58
22.0,0.22
56.0,0.56
0.0,0.0
62.0,0.62
230.0,2.3
32.0,0.32
-2.0,-0.02
-86.0,-0.86
130.0,1.3
8.0,0.08
-30.0,-0.3
-92.0,-0.92
-82.0,-0.82
66.0,0.66
84.0,0.84
94.0,0.94
188.0,1.88
-64.0,-0.64
-52.0,-0.52
238.0,2.38
-204.0,-2.04
-16.0,-0.16
116.0,1.16
-122.0,-1.22
84.0,0.84
98.0,0.98
-80.0,-0.8
186.0,1.86
-2.0,-0.02
38.0,0.38
-34.0,-0.34
-78.0,-0.78
-148.0,-1.48
58.0,0.58
-28.0,-0.28
-120.0,-1.2
-68.0,-0.68
132.0,1.32
-66.0,-0.66
62.0,0.62
56.0,0.56
148.0,1.48
-250.0,-2.5
274.0,2.74
80.0,0.8
110.0,1.1
88.0,0.88
164.0,1.64
150.0,1.5
74.0,0.74
-198.0,-1.98
-12.0,-0.12
-48.0,-0.48
166.0,1.66
-30.0,-0.3
32.0,0.32
-16.0,-0.16
-14.0,-0.14
-60.0,-0.6
6.0,0.06
2.0,0.02
-98.0,-0.98
108.0,1.08
-144.0,-1.44
-42.0,-0.42
18.0,0.18
-50.0,-0.5
-62.0,-0.62
-148.0,-1.48
-2.0,-0.02
156.0,1.56
50.0,0.5
-52.0,-0.52
-36.0,-0.36
-38.0,-0.38
96.0,0.96
92.0,0.92
-24.0,-0.24
-70.0,-0.7
56.0,0.56
158.0,1.58
150.0,1.5
26.0,0.26
198.0,1.98
130.0,1.3
72.0,0.72
124.0,1.24
46.0,0.46
6.0,0.06
40.0,0.4
196.0,1.96
78.0,0.78
-118.0,-1.18
18.0,0.18
74.0,0.74
248.0,2.48
108.0,1.08
86.0,0.86
-138.0,-1.38
-32.0,-0.32
44.0,0.44
-20.0,-0.2
170.0,1.7
52.0,0.52
-66.0,-0.66
54.0,0.54
-86.0,-0.86
42.0,0.42
2.0,0.02
14.0,0.14
72.0,0.72
-120.0,-1.2
0.0,0.0
170.0,1.7
-32.0,-0.32
-54.0,-0.54
134.0,1.34
-14.0,-0.14
-56.0,-0.56
-226.0,-2.26
-18.0,-0.18
98.0,0.98
4.0,0.04
-44.0,-0.44
-14.0,-0.14
-76.0,-0.76
178.0,1.78
20.0,0.2
130.0,1.3
-50.0,-0.5
124.0,1.24
-36.0,-0.36
74.0,0.74
18.0,0.18
-16.0,-0.16
-126.0,-1.26
-178.0,-1.78
-6.0,-0.06
76.0,0.76
98.0,0.98
-48.0,-0.48
70.0,0.7
-162.0,-1.62
144.0,1.44
-42.0,-0.42
-90.0,-0.9
84.0,0.84
126.0,1.26
18.0,0.18
116.0,1.16
-84.0,-0.84
76.0,0.76
-78.0,-0.78
4.0,0.04
76.0,0.76
-26.0,-0.26
-6.0,-0.06
14.0,0.14
-14.0,-0.14
174.0,1.74
-248.0,-2.48
28.0,0.28
-140.0,-1.4
66.0,0.66
24.0,0.24
-4.0,-0.04
0.0,0.0
-144.0,-1.44
80.0,0.8
34.0,0.34
68.0,0.68
-48.0,-0.48
46.0,0.46
-72.0,-0.72
-12.0,-0.12
38.0,0.38
110.0,1.1
62.0,0.62
-92.0,-0.92
-50.0,-0.5
-126.0,-1.26
-132.0,-1.32
42.0,0.42
-26.0,-0.26
188.0,1.88
-26.0,-0.26
10.0,0.1
-112.0,-1.12
94.0,0.94
-36.0,-0.36
-36.0,-0.36
18.0,0.18
-26.0,-0.26
-68.0,-0.68
170.0,1.7
-66.0,-0.66
74.0,0.74
140.0,1.4
0.0,0.0
90.0,0.9
54.0,0.54
34.0,0.34
-112.0,-1.12
12.0,0.12
94.0,0.94
50.0,0.5
-8.0,-0.08
76.0,0.76
-6.0,-0.06
-214.0,-2.14
-38.0,-0.38
-92.0,-0.92
80.0,0.8
18.0,0.18
28.0,0.28
-50.0,-0.5
-36.0,-0.36
-24.0,-0.24
72.0,0.72
-38.0,-0.38
58.0,0.58
30.0,0.3
16.0,0.16
-140.0,-1.4
8.0,0.08
-172.0,-1.72
-32.0,-0.32
-102.0,-1.02
30.0,0.3
-34.0,-0.34
106.0,1.06
-176.0,-1.76
24.0,0.24
16.0,0.16
-126.0,-1.26
6.0,0.06
-52.0,-0.52
78.0,0.78
24.0,0.24
-52.0,-0.52
60.0,0.6
4.0,0.04
-72.0,-0.72
-76.0,-0.76
116.0,1.16
-174.0,-1.74
12.0,0.12
-14.0,-0.14
-74.0,-0.74
48.0,0.48
-122.0,-1.22
124.0,1.24
30.0,0.3
-64.0,-0.64
86.0,0.86
-38.0,-0.38
48.0,0.48
-124.0,-1.24
-38.0,-0.38
-62.0,-0.62
74.0,0.74
-8.0,-0.08
-154.0,-1.54
-150.0,-1.5
-12.0,-0.12
92.0,0.92
-188.0,-1.88
6.0,0.06
-18.0,-0.18
-250.0,-2.5
116.0,1.16
-116.0,-1.16
-68.0,-0.68
30.0,0.3
-52.0,-0.52
-108.0,-1.08
94.0,0.94
20.0,0.2
-182.0,-1.82
48.0,0.48
-60.0,-0.6
-2.0,-0.02
232.0,2.32
32.0,0.32
122.0,1.22
-236.0,-2.36
58.0,0.58
-38.0,-0.38
142.0,1.42
60.0,0.6
-42.0,-0.42
-8.0,-0.08
-48.0,-0.48
202.0,2.02
12.0,0.12
190.0,1.9
18.0,0.18
-92.0,-0.92
-74.0,-0.74
22.0,0.22
100.0,1.0
-56.0,-0.56
-26.0,-0.26
52.0,0.52
-76.0,-0.76
264.0,2.64
22.0,0.22
-2.0,-0.02
66.0,0.66
-48.0,-0.48
24.0,0.24
6.0,0.06
-150.0,-1.5
28.0,0.28
96.0,0.96
162.0,1.62
-26.0,-0.26
120.0,1.2
32.0,0.32
38.0,0.38
92.0,0.92
-4.0,-0.04
26.0,0.26
-48.0,-0.48
-142.0,-1.42
60.0,0.6
56.0,0.56
-44.0,-0.44
32.0,0.32
186.0,1.86
86.0,0.86
108.0,1.08
184.0,1.84
-134.0,-1.34
-24.0,-0.24
-8.0,-0.08
-52.0,-0.52
22.0,0.22
-96.0,-0.96
120.0,1.2
-164.0,-1.64
-52.0,-0.52
110.0,1.1
-40.0,-0.4
102.0,1.02
24.0,0.24
18.0,0.18
-30.0,-0.3
6.0,0.06
64.0,0.64
-82.0,-0.82
-44.0,-0.44
102.0,1.02
-156.0,-1.56
-16.0,-0.16
-36.0,-0.36
-224.0,-2.24
276.0,2.76
44.0,0.44
80.0,0.8
-136.0,-1.36
70.0,0.7
66.0,0.66
152.0,1.52
-14.0,-0.14
70.0,0.7
-76.0,-0.76
-104.0,-1.04
-192.0,-1.92
-94.0,-0.94
-20.0,-0.2
22.0,0.22
-66.0,-0.66
144.0,1.44
64.0,0.64
-104.0,-1.04
-120.0,-1.2
-30.0,-0.3
-138.0,-1.38
-158.0,-1.58
254.0,2.54
-208.0,-2.08
24.0,0.24
-22.0,-0.22
34.0,0.34
106.0,1.06
-90.0,-0.9
-26.0,-0.26
120.0,1.2
-8.0,-0.08
-158.0,-1.58
132.0,1.32
108.0,1.08
176.0,1.76
126.0,1.26
-66.0,-0.66
14.0,0.14
176.0,1.76
-106.0,-1.06
84.0,0.84
-136.0,-1.36
58.0,0.58
-10.0,-0.1
-144.0,-1.44
12.0,0.12
-66.0,-0.66
54.0,0.54
138.0,1.38
-82.0,-0.82
-150.0,-1.5
78.0,0.78
-120.0,-1.2
-60.0,-0.6
-62.0,-0.62
-100.0,-1.0
-94.0,-0.94
-126.0,-1.26
120.0,1.2
-160.0,-1.6
72.0,0.72
24.0,0.24
-46.0,-0.46
164.0,1.64
-180.0,-1.8
34.0,0.34
-118.0,-1.18
78.0,0.78
64.0,0.64
0.0,0.0
-70.0,-0.7
-160.0,-1.6
36.0,0.36
104.0,1.04
4.0,0.04
-106.0,-1.06
-64.0,-0.64
208.0,2.08
20.0,0.2
232.0,2.32
42.0,0.42
152.0,1.52
-110.0,-1.1
-14.0,-0.14
162.0,1.62
92.0,0.92
-42.0,-0.42
-78.0,-0.78
80.0,0.8
116.0,1.16
-116.0,-1.16
52.0,0.52
18.0,0.18
22.0,0.22
-20.0,-0.2
64.0,0.64
58.0,0.58
88.0,0.88
-10.0,-0.1
-104.0,-1.04
80.0,0.8
10.0,0.1
-12.0,-0.12
-20.0,-0.2
-68.0,-0.68
-56.0,-0.56
-72.0,-0.72
-60.0,-0.6
14.0,0.14
132.0,1.32
14.0,0.14
78.0,0.78
118.0,1.18
112.0,1.12
-158.0,-1.58
-20.0,-0.2
158.0,1.58
110.0,1.1
8.0,0.08
36.0,0.36
36.0,0.36
-22.0,-0.22
110.0,1.1
8.0,0.08
12.0,0.12
182.0,1.82
52.0,0.52
30.0,0.3
-130.0,-1.3
140.0,1.4
-2.0,-0.02
-118.0,-1.18
30.0,0.3
250.0,2.5
58.0,0.58
18.0,0.18
-120.0,-1.2
76.0,0.76
122.0,1.22
130.0,1.3
290.0,2.9
204.0,2.04
-82.0,-0.82
-158.0,-1.58
88.0,0.88
-16.0,-0.16
282.0,2.82
100.0,1.0
118.0,1.18
-102.0,-1.02
58.0,0.58
-98.0,-0.98
-56.0,-0.56
-72.0,-0.72
86.0,0.86
-100.0,-1.0
-12.0,-0.12
20.0,0.2
2.0,0.02
8.0,0.08
60.0,0.6
62.0,0.62
-44.0,-0.44
-100.0,-1.0
-30.0,-0.3
22.0,0.22
-90.0,-0.9
-144.0,-1.44
24.0,0.24
-58.0,-0.58
12.0,0.12
194.0,1.94
100.0,1.0
98.0,0.98
-54.0,-0.54
112.0,1.12
-130.0,-1.3
-4.0,-0.04
30.0,0.3
70.0,0.7
-16.0,-0.16
-38.0,-0.38
-60.0,-0.6
172.0,1.72
-30.0,-0.3
104.0,1.04
126.0,1.26
-2.0,-0.02
92.0,0.92
160.0,1.6
-60.0,-0.6
110.0,1.1
110.0,1.1
-36.0,-0.36
106.0,1.06
28.0,0.28
130.0,1.3
22.0,0.22
60.0,0.6
-46.0,-0.46
124.0,1.24
-46.0,-0.46
52.0,0.52
154.0,1.54
188.0,1.88
-190.0,-1.9
70.0,0.7
-58.0,-0.58
-102.0,-1.02
198.0,1.98
-80.0,-0.8
0.0,0.0
-94.0,-0.94
-176.0,-1.76
-16.0,-0.16
-78.0,-0.78
100.0,1.0
-36.0,-0.36
-48.0,-0.48
-12.0,-0.12
-34.0,-0.34
20.0,0.2
44.0,0.44
52.0,0.52
-66.0,-0.66
48.0,0.48
132.0,1.32
76.0,0.76
40.0,0.4
22.0,0.22
-28.0,-0.28
108.0,1.08
42.0,0.42
-74.0,-0.74
-4.0,-0.04
20.0,0.2
72.0,0.72
10.0,0.1
-60.0,-0.6
6.0,0.06
104.0,1.04
160.0,1.6
-188.0,-1.88
-164.0,-1.64
-160.0,-1.6
76.0,0.76
-168.0,-1.68
70.0,0.7
-54.0,-0.54
-68.0,-0.68
152.0,1.52
-154.0,-1.54
-66.0,-0.66
8.0,0.08
-12.0,-0.12
30.0,0.3
26.0,0.26
86.0,0.86
-10.0,-0.1
82.0,0.82
38.0,0.38
-2.0,-0.02
42.0,0.42
-150.0,-1.5
-32.0,-0.32
-106.0,-1.06
-18.0,-0.18
-28.0,-0.28
154.0,1.54
-18.0,-0.18
-206.0,-2.06
38.0,0.38
-24.0,-0.24
-4.0,-0.04
30.0,0.3
106.0,1.06
84.0,0.84
36.0,0.36
-22.0,-0.22
-8.0,-0.08
-16.0,-0.16
66.0,0.66
-126.0,-1.26
-122.0,-1.22
-56.0,-0.56
20.0,0.2
278.0,2.78
56.0,0.56
-8.0,-0.08
24.0,0.24
-192.0,-1.92
-218.0,-2.18
48.0,0.48
-14.0,-0.14
-154.0,-1.54
-34.0,-0.34
48.0,0.48
198.0,1.98
2.0,0.02
-174.0,-1.74
-162.0,-1.62
188.0,1.88
210.0,2.1
-44.0,-0.44
226.0,2.26
38.0,0.38
-82.0,-0.82
118.0,1.18
-66.0,-0.66
-50.0,-0.5
-126.0,-1.26
-84.0,-0.84
-170.0,-1.7
-10.0,-0.1
46.0,0.46
74.0,0.74
52.0,0.52
-72.0,-0.72
-34.0,-0.34
4.0,0.04
80.0,0.8
60.0,0.6
-42.0,-0.42
38.0,0.38
-14.0,-0.14
-34.0,-0.34
20.0,0.2
128.0,1.28
-10.0,-0.1
118.0,1.18
-2.0,-0.02
120.0,1.2
146.0,1.46
-182.0,-1.82
164.0,1.64
32.0,0.32
16.0,0.16
52.0,0.52
-60.0,-0.6
-38.0,-0.38
-126.0,-1.26
18.0,0.18
68.0,0.68
88.0,0.88
14.0,0.14
28.0,0.28
170.0,1.7
-94.0,-0.94
-20.0,-0.2
-82.0,-0.82
-28.0,-0.28
-6.0,-0.06
-6.0,-0.06
-36.0,-0.36
-64.0,-0.64
-14.0,-0.14
110.0,1.1
-96.0,-0.96
12.0,0.12
20.0,0.2
28.0,0.28
38.0,0.38
24.0,0.24
98.0,0.98
130.0,1.3
12.0,0.12
-74.0,-0.74
22.0,0.22
-60.0,-0.6
194.0,1.94
-188.0,-1.88
-152.0,-1.52
154.0,1.54
36.0,0.36
26.0,0.26
34.0,0.34
-84.0,-0.84
20.0,0.2
-56.0,-0.56
14.0,0.14
118.0,1.18
-44.0,-0.44
28.0,0.28
144.0,1.44
58.0,0.58
-94.0,-0.94
-36.0,-0.36
-44.0,-0.44
-236.0,-2.36
138.0,1.38
-38.0,-0.38
-74.0,-0.74
-30.0,-0.3
-26.0,-0.26
62.0,0.62
-94.0,-0.94
-14.0,-0.14
28.0,0.28
78.0,0.78
-120.0,-1.2
-30.0,-0.3
54.0,0.54
-10.0,-0.1
-102.0,-1.02
-114.0,-1.14
-154.0,-1.54
56.0,0.56
96.0,0.96
-26.0,-0.26
48.0,0.48
-110.0,-1.1
-202.0,-2.02
98.0,0.98
-24.0,-0.24
192.0,1.92
-258.0,-2.58
66.0,0.66
34.0,0.34
132.0,1.32
136.0,1.36
64.0,0.64
-22.0,-0.22
-110.0,-1.1
70.0,0.7
154.0,1.54
-144.0,-1.44
-60.0,-0.6
2.0,0.02
-36.0,-0.36
42.0,0.42
2.0,0.02
92.0,0.92
36.0,0.36
134.0,1.34
28.0,0.28
54.0,0.54
90.0,0.9
112.0,1.12
66.0,0.66
-48.0,-0.48
-32.0,-0.32
-116.0,-1.16
74.0,0.74
22.0,0.22
8.0,0.08
-78.0,-0.78
170.0,1.7
62.0,0.62
-102.0,-1.02
-24.0,-0.24
62.0,0.62
-20.0,-0.2
-202.0,-2.02
-142.0,-1.42
-86.0,-0.86
-62.0,-0.62
162.0,1.62
-66.0,-0.66
60.0,0.6
-120.0,-1.2
162.0,1.62
72.0,0.72
4.0,0.04
76.0,0.76
120.0,1.2
-56.0,-0.56
-28.0,-0.28
56.0,0.56
46.0,0.46
200.0,2.0
-52.0,-0.52
56.0,0.56
-72.0,-0.72
134.0,1.34
-62.0,-0.62
120.0,1.2
-40.0,-0.4
170.0,1.7
-150.0,-1.5
16.0,0.16
-84.0,-0.84
-16.0,-0.16
-100.0,-1.0
-102.0,-1.02
66.0,0.66
88.0,0.88
-292.0,-2.92
64.0,0.64
14.0,0.14
-30.0,-0.3
78.0,0.78
8.0,0.08
136.0,1.36
70.0,0.7
-188.0,-1.88
74.0,0.74
44.0,0.44
-2.0,-0.02
-18.0,-0.18
10.0,0.1
-142.0,-1.42
252.0,2.52
-26.0,-0.26
16.0,0.16
18.0,0.18
164.0,1.64
4.0,0.04
16.0,0.16
58.0,0.58
-126.0,-1.26
166.0,1.66
58.0,0.58
14.0,0.14
-136.0,-1.36
-150.0,-1.5
-34.0,-0.34
46.0,0.46
-70.0,-0.7
168.0,1.68
38.0,0.38
106.0,1.06
-126.0,-1.26
-126.0,-1.26
-106.0,-1.06
140.0,1.4
136.0,1.36
152.0,1.52
-12.0,-0.12
-146.0,-1.46
-84.0,-0.84
-2.0,-0.02
-26.0,-0.26
-64.0,-0.64
32.0,0.32
-66.0,-0.66
-54.0,-0.54
-26.0,-0.26
-180.0,-1.8
66.0,0.66
-188.0,-1.88
152.0,1.52
56.0,0.56
64.0,0.64
222.0,2.22
-24.0,-0.24
138.0,1.38
-2.0,-0.02
42.0,0.42
-50.0,-0.5
-50.0,-0.5
-26.0,-0.26
-122.0,-1.22
72.0,0.72
40.0,0.4
6.0,0.06
-118.0,-1.18
-36.0,-0.36
-58.0,-0.58
-84.0,-0.84
140.0,1.4
-46.0,-0.46
74.0,0.74
38.0,0.38
-16.0,-0.16
-66.0,-0.66
66.0,0.66
-72.0,-0.72
250.0,2.5
-100.0,-1.0
-12.0,-0.12
-176.0,-1.76
-28.0,-0.28
184.0,1.84
-34.0,-0.34
124.0,1.24
-132.0,-1.32
-26.0,-0.26
40.0,0.4
-82.0,-0.82
116.0,1.16
114.0,1.14
96.0,0.96
-100.0,-1.0
-84.0,-0.84
54.0,0.54
316.0,3.16
194.0,1.94
138.0,1.38
98.0,0.98
-18.0,-0.18
70.0,0.7
68.0,0.68
86.0,0.86
-90.0,-0.9
138.0,1.38
62.0,0.62
-18.0,-0.18
186.0,1.86
50.0,0.5
-22.0,-0.22
-112.0,-1.12
-56.0,-0.56
66.0,0.66
-174.0,-1.74
-36.0,-0.36
-56.0,-0.56
68.0,0.68
108.0,1.08
-2.0,-0.02
16.0,0.16
92.0,0.92
-16.0,-0.16
-74.0,-0.74
60.0,0.6
-22.0,-0.22
-48.0,-0.48
80.0,0.8
-20.0,-0.2
42.0,0.42
130.0,1.3
-52.0,-0.52
130.0,1.3
162.0,1.62
-16.0,-0.16
210.0,2.1
142.0,1.42
96.0,0.96
52.0,0.52
40.0,0.4
-64.0,-0.64
16.0,0.16
56.0,0.56
60.0,0.6
78.0,0.78
128.0,1.28
-78.0,-0.78
-14.0,-0.14
-18.0,-0.18
-28.0,-0.28
-52.0,-0.52
-102.0,-1.02
-38.0,-0.38
14.0,0.14
-6.0,-0.06
142.0,1.42
-14.0,-0.14
-12.0,-0.12
-34.0,-0.34
-156.0,-1.56
46.0,0.46
-132.0,-1.32
92.0,0.92
-112.0,-1.12
28.0,0.28
-126.0,-1.26
-94.0,-0.94
-22.0,-0.22
42.0,0.42
-166.0,-1.66
-162.0,-1.62
-106.0,-1.06
-28.0,-0.28
-92.0,-0.92
36.0,0.36
-150.0,-1.5
136.0,1.36
-60.0,-0.6
-280.0,-2.8
-68.0,-0.68
30.0,0.3
-62.0,-0.62
-30.0,-0.3
-4.0,-0.04
10.0,0.1
-4.0,-0.04
54.0,0.54
0.0,0.0
96.0,0.96
40.0,0.4
-8.0,-0.08
34.0,0.34
-46.0,-0.46
180.0,1.8
30.0,0.3
120.0,1.2
110.0,1.1
40.0,0.4
-76.0,-0.76
76.0,0.76
62.0,0.62
144.0,1.44
-178.0,-1.78
-44.0,-0.44
-176.0,-1.76
164.0,1.64
18.0,0.18
136.0,1.36
122.0,1.22
-8.0,-0.08
-112.0,-1.12
-188.0,-1.88
102.0,1.02
-8.0,-0.08
-56.0,-0.56
-174.0,-1.74
62.0,0.62
-56.0,-0.56
118.0,1.18
124.0,1.24
-128.0,-1.28
138.0,1.38
142.0,1.42
-28.0,-0.28
108.0,1.08
58.0,0.58
156.0,1.56
124.0,1.24
60.0,0.6
-32.0,-0.32
56.0,0.56
-20.0,-0.2
-198.0,-1.98
44.0,0.44
36.0,0.36
-60.0,-0.6
136.0,1.36
32.0,0.32
-112.0,-1.12
-64.0,-0.64
68.0,0.68
26.0,0.26
-134.0,-1.34
6.0,0.06
90.0,0.9
124.0,1.24
180.0,1.8
60.0,0.6
-70.0,-0.7
-18.0,-0.18
4.0,0.04
248.0,2.48
-120.0,-1.2
6.0,0.06
-4.0,-0.04
24.0,0.24
-74.0,-0.74
60.0,0.6
6.0,0.06
-80.0,-0.8
54.0,0.54
-108.0,-1.08
74.0,0.74
152.0,1.52
-52.0,-0.52
-222.0,-2.22
-56.0,-0.56
-32.0,-0.32
-156.0,-1.56
-114.0,-1.14
-76.0,-0.76
-118.0,-1.18
-4.0,-0.04
36.0,0.36
46.0,0.46
44.0,0.44
-12.0,-0.12
-70.0,-0.7
20.0,0.2
-54.0,-0.54
92.0,0.92
-72.0,-0.72
106.0,1.06
140.0,1.4
-64.0,-0.64
-18.0,-0.18
46.0,0.46
118.0,1.18
-194.0,-1.94
16.0,0.16
-72.0,-0.72
60.0,0.6
96.0,0.96
-172.0,-1.72
-294.0,-2.94
-8.0,-0.08
62.0,0.62
-24.0,-0.24
-6.0,-0.06
82.0,0.82
52.0,0.52
50.0,0.5
-196.0,-1.96
114.0,1.14
-28.0,-0.28
68.0,0.68
28.0,0.28
148.0,1.48
76.0,0.76
182.0,1.82
-12.0,-0.12
14.0,0.14
56.0,0.56
134.0,1.34
116.0,1.16
162.0,1.62
142.0,1.42
-48.0,-0.48
-140.0,-1.4
16.0,0.16
-90.0,-0.9
-2.0,-0.02
-54.0,-0.54
82.0,0.82
20.0,0.2
158.0,1.58
-76.0,-0.76
36.0,0.36
26.0,0.26
-96.0,-0.96
-46.0,-0.46
-102.0,-1.02
104.0,1.04
-82.0,-0.82
144.0,1.44
100.0,1.0
-92.0,-0.92
56.0,0.56
194.0,1.94
78.0,0.78
-32.0,-0.32
12.0,0.12
142.0,1.42
-54.0,-0.54
58.0,0.58
-6.0,-0.06
28.0,0.28
10.0,0.1
-100.0,-1.0
-46.0,-0.46
-114.0,-1.14
-84.0,-0.84
36.0,0.36
122.0,1.22
74.0,0.74
48.0,0.48
-98.0,-0.98
82.0,0.82
52.0,0.52
12.0,0.12
196.0,1.96
-128.0,-1.28
110.0,1.1
54.0,0.54
104.0,1.04
-22.0,-0.22
66.0,0.66
8.0,0.08
-12.0,-0.12
2.0,0.02
-124.0,-1.24
94.0,0.94
-100.0,-1.0
-228.0,-2.28
-86.0,-0.86
92.0,0.92
-58.0,-0.58
150.0,1.5
232.0,2.32
10.0,0.1
-6.0,-0.06
44.0,0.44
-2.0,-0.02
-64.0,-0.64
-10.0,-0.1
-90.0,-0.9
2.0,0.02
-138.0,-1.38
-42.0,-0.42
18.0,0.18
-74.0,-0.74
38.0,0.38
74.0,0.74
76.0,0.76
-52.0,-0.52
42.0,0.42
-24.0,-0.24
-270.0,-2.7
22.0,0.22
56.0,0.56
120.0,1.2
-70.0,-0.7
24.0,0.24
60.0,0.6
272.0,2.72
124.0,1.24
252.0,2.52
-10.0,-0.1
-36.0,-0.36
-350.0,-3.5
-96.0,-0.96
-96.0,-0.96
-86.0,-0.86
-80.0,-0.8
66.0,0.66
14.0,0.14
110.0,1.1
-42.0,-0.42
32.0,0.32
158.0,1.58
-46.0,-0.46
96.0,0.96
-24.0,-0.24
-54.0,-0.54
-4.0,-0.04
18.0,0.18
-26.0,-0.26
30.0,0.3
18.0,0.18
84.0,0.84
-32.0,-0.32
170.0,1.7
144.0,1.44
136.0,1.36
112.0,1.12
22.0,0.22
130.0,1.3
80.0,0.8
200.0,2.0
122.0,1.22
-70.0,-0.7
118.0,1.18
-36.0,-0.36
-40.0,-0.4
-64.0,-0.64
130.0,1.3
-48.0,-0.48
-252.0,-2.52
-252.0,-2.52
118.0,1.18
-158.0,-1.58
40.0,0.4
-36.0,-0.36
26.0,0.26
-104.0,-1.04
-88.0,-0.88
148.0,1.48
-196.0,-1.96
-36.0,-0.36
-44.0,-0.44
40.0,0.4
102.0,1.02
-24.0,-0.24
68.0,0.68
-54.0,-0.54
22.0,0.22
-136.0,-1.36
162.0,1.62
214.0,2.14
96.0,0.96
38.0,0.38
-16.0,-0.16
-136.0,-1.36
-68.0,-0.68
-10.0,-0.1
58.0,0.58
-156.0,-1.56
-4.0,-0.04
-154.0,-1.54
156.0,1.56
36.0,0.36
-82.0,-0.82
88.0,0.88
54.0,0.54
226.0,2.26
16.0,0.16
12.0,0.12
100.0,1.0
56.0,0.56
-68.0,-0.68
-6.0,-0.06
-82.0,-0.82
-152.0,-1.52
130.0,1.3
298.0,2.98
34.0,0.34
