tempo,caminhada_1,caminhada_2,caminhada_3,caminhada_4,caminhada_5,caminhada_6,caminhada_7,caminhada_8,caminhada_9,caminhada_10
4398,-50.0,-86.0,-48.0,38.0,90.0,-36.0,0.0,38.0,46.0,4.0
4399,-49.0,-87.0,-47.0,37.0,91.0,-37.0,1.0,37.0,47.0,5.0
4400,-48.0,-86.0,-46.0,36.0,90.0,-38.0,0.0,38.0,48.0,6.0
4401,-47.0,-85.0,-45.0,37.0,91.0,-37.0,1.0,37.0,47.0,5.0
4402,-48.0,-84.0,-46.0,38.0,90.0,-36.0,0.0,38.0,48.0,4.0
4403,-47.0,-83.0,-47.0,37.0,91.0,-35.0,-1.0,37.0,49.0,5.0
4404,-46.0,-82.0,-48.0,36.0,92.0,-34.0,-2.0,36.0,50.0,6.0
4405,-47.0,-83.0,-47.0,37.0,91.0,-35.0,-1.0,37.0,49.0,5.0
4406,-48.0,-84.0,-48.0,36.0,90.0,-36.0,-2.0,36.0,48.0,4.0
4407,-47.0,-85.0,-47.0,37.0,89.0,-35.0,-1.0,35.0,49.0,5.0
4408,-48.0,-86.0,-48.0,36.0,88.0,-36.0,-2.0,34.0,48.0,4.0
4409,-49.0,-85.0,-47.0,35.0,89.0,-35.0,-3.0,35.0,49.0,3.0
4410,-48.0,-86.0,-46.0,34.0,90.0,-34.0,-4.0,36.0,48.0,4.0
4411,-47.0,-87.0,-47.0,35.0,89.0,-35.0,-3.0,37.0,47.0,5.0
4412,-48.0,-86.0,-48.0,34.0,90.0,-36.0,-2.0,38.0,46.0,6.0
4413,-47.0,-85.0,-47.0,35.0,91.0,-35.0,-3.0,37.0,45.0,5.0
4414,-48.0,-84.0,-48.0,36.0,92.0,-36.0,-2.0,36.0,44.0,6.0
4415,-49.0,-83.0,-49.0,37.0,91.0,-35.0,-3.0,37.0,43.0,7.0
4416,-50.0,-82.0,-50.0,38.0,90.0,-34.0,-2.0,36.0,44.0,6.0
4417,-49.0,-83.0,-49.0,39.0,89.0,-33.0,-3.0,35.0,45.0,5.0
4418,-48.0,-82.0,-48.0,40.0,90.0,-32.0,-2.0,36.0,46.0,4.0
4419,-49.0,-81.0,-47.0,39.0,89.0,-31.0,-3.0,35.0,47.0,5.0
4420,-50.0,-82.0,-46.0,40.0,90.0,-32.0,-4.0,34.0,48.0,6.0
4421,-51.0,-83.0,-45.0,41.0,89.0,-33.0,-3.0,35.0,47.0,5.0
4422,-52.0,-82.0,-44.0,40.0,88.0,-32.0,-2.0,34.0,48.0,6.0
4423,-51.0,-83.0,-43.0,41.0,87.0,-31.0,-3.0,33.0,49.0,5.0
4424,-52.0,-82.0,-44.0,42.0,88.0,-32.0,-2.0,32.0,48.0,6.0
4425,-51.0,-83.0,-45.0,43.0,87.0,-33.0,-1.0,31.0,47.0,7.0
4426,-52.0,-84.0,-46.0,42.0,86.0,-34.0,-2.0,30.0,46.0,6.0
4427,-51.0,-83.0,-45.0,43.0,87.0,-33.0,-1.0,31.0,45.0,5.0
4428,-50.0,-84.0,-44.0,44.0,86.0,-32.0,-2.0,30.0,46.0,4.0
4429,-51.0,-85.0,-45.0,43.0,85.0,-33.0,-1.0,31.0,47.0,5.0
4430,-50.0,-86.0,-44.0,42.0,86.0,-34.0,0.0,30.0,48.0,4.0
4431,-51.0,-87.0,-45.0,41.0,85.0,-35.0,-1.0,29.0,47.0,3.0
4432,-50.0,-86.0,-44.0,42.0,86.0,-36.0,-2.0,28.0,46.0,2.0
4433,-51.0,-87.0,-43.0,43.0,85.0,-37.0,-1.0,29.0,45.0,1.0
4434,-52.0,-88.0,-44.0,44.0,86.0,-36.0,0.0,28.0,44.0,0.0
4435,-53.0,-89.0,-43.0,45.0,87.0,-37.0,-1.0,27.0,45.0,1.0
4436,-52.0,-90.0,-44.0,46.0,88.0,-38.0,-2.0,28.0,44.0,0.0
4437,-51.0,-89.0,-43.0,47.0,87.0,-39.0,-3.0,27.0,45.0,1.0
4438,-52.0,-90.0,-42.0,48.0,88.0,-40.0,-4.0,28.0,46.0,2.0
4439,-51.0,-89.0,-41.0,47.0,87.0,-41.0,-3.0,29.0,47.0,1.0
4440,-52.0,-90.0,-40.0,48.0,88.0,-42.0,-4.0,30.0,48.0,2.0
4441,-53.0,-91.0,-39.0,49.0,87.0,-43.0,-3.0,31.0,47.0,1.0
4442,-54.0,-90.0,-40.0,50.0,86.0,-42.0,-4.0,32.0,46.0,0.0
4443,-53.0,-91.0,-39.0,49.0,87.0,-43.0,-3.0,31.0,47.0,1.0
4444,-54.0,-92.0,-38.0,50.0,86.0,-44.0,-4.0,32.0,48.0,0.0
4445,-53.0,-91.0,-37.0,51.0,85.0,-45.0,-5.0,31.0,49.0,1.0
4446,-54.0,-90.0,-36.0,50.0,86.0,-44.0,-6.0,32.0,50.0,0.0
4447,-55.0,-89.0,-35.0,49.0,85.0,-43.0,-7.0,31.0,51.0,1.0
4448,-54.0,-88.0,-34.0,50.0,86.0,-42.0,-6.0,32.0,52.0,2.0
4449,-55.0,-87.0,-33.0,49.0,85.0,-41.0,-5.0,31.0,53.0,3.0
4450,-54.0,-86.0,-32.0,50.0,86.0,-40.0,-6.0,30.0,52.0,2.0
4451,-55.0,-85.0,-31.0,49.0,87.0,-39.0,-7.0,31.0,53.0,1.0
4452,-54.0,-84.0,-30.0,48.0,86.0,-40.0,-8.0,32.0,54.0,2.0
4453,-55.0,-83.0,-31.0,47.0,87.0,-41.0,-7.0,33.0,53.0,3.0
4454,-54.0,-82.0,-30.0,48.0,88.0,-40.0,-6.0,32.0,52.0,2.0
4455,-53.0,-81.0,-29.0,49.0,89.0,-39.0,-5.0,33.0,53.0,3.0
4456,-52.0,-82.0,-28.0,48.0,88.0,-38.0,-6.0,34.0,54.0,2.0
4457,-53.0,-83.0,-29.0,47.0,89.0,-37.0,-5.0,35.0,55.0,1.0
4458,-54.0,-82.0,-28.0,46.0,88.0,-36.0,-6.0,34.0,56.0,2.0
4459,-53.0,-83.0,-27.0,47.0,87.0,-35.0,-7.0,33.0,57.0,1.0
4460,-52.0,-82.0,-28.0,46.0,88.0,-34.0,-8.0,32.0,58.0,2.0
4461,-51.0,-83.0,-27.0,45.0,89.0,-35.0,-7.0,33.0,57.0,3.0
4462,-50.0,-84.0,-26.0,44.0,88.0,-34.0,-8.0,34.0,56.0,2.0
4463,-51.0,-85.0,-25.0,45.0,87.0,-35.0,-7.0,35.0,55.0,1.0
4464,-50.0,-86.0,-26.0,46.0,86.0,-36.0,-6.0,34.0,54.0,2.0
4465,-51.0,-85.0,-27.0,47.0,85.0,-35.0,-7.0,35.0,53.0,1.0
4466,-52.0,-84.0,-26.0,46.0,86.0,-34.0,-8.0,36.0,54.0,0.0
4467,-51.0,-83.0,-25.0,47.0,87.0,-33.0,-7.0,37.0,55.0,1.0
4468,-50.0,-82.0,-26.0,46.0,88.0,-32.0,-8.0,36.0,56.0,2.0
4469,-49.0,-81.0,-25.0,47.0,89.0,-33.0,-9.0,35.0,55.0,1.0
4470,-48.0,-80.0,-24.0,48.0,90.0,-32.0,-8.0,36.0,56.0,2.0
4471,-47.0,-79.0,-25.0,47.0,89.0,-31.0,-7.0,37.0,55.0,1.0
4472,-48.0,-78.0,-26.0,48.0,88.0,-30.0,-8.0,38.0,54.0,2.0
4473,-49.0,-77.0,-27.0,49.0,87.0,-29.0,-9.0,39.0,53.0,3.0
4474,-50.0,-78.0,-28.0,50.0,88.0,-28.0,-10.0,38.0,52.0,2.0
4475,-49.0,-79.0,-27.0,49.0,87.0,-27.0,-11.0,39.0,53.0,1.0
4476,-50.0,-78.0,-28.0,50.0,86.0,-26.0,-12.0,38.0,54.0,0.0
4477,-49.0,-79.0,-27.0,49.0,85.0,-25.0,-13.0,39.0,55.0,-1.0
4478,-50.0,-78.0,-28.0,48.0,86.0,-26.0,-12.0,40.0,54.0,0.0
4479,-49.0,-77.0,-27.0,49.0,87.0,-25.0,-11.0,41.0,55.0,1.0
4480,-50.0,-78.0,-28.0,48.0,86.0,-26.0,-12.0,40.0,54.0,2.0
4481,-51.0,-79.0,-29.0,47.0,85.0,-27.0,-13.0,39.0,53.0,1.0
4482,-52.0,-78.0,-28.0,46.0,84.0,-26.0,-14.0,38.0,54.0,2.0
4483,-53.0,-79.0,-29.0,47.0,85.0,-25.0,-13.0,37.0,53.0,1.0
4484,-54.0,-80.0,-30.0,46.0,86.0,-24.0,-12.0,38.0,52.0,0.0
4485,-55.0,-81.0,-31.0,45.0,87.0,-23.0,-11.0,39.0,53.0,-1.0
4486,-54.0,-80.0,-32.0,44.0,86.0,-22.0,-10.0,40.0,52.0,-2.0
4487,-53.0,-81.0,-31.0,45.0,85.0,-21.0,-11.0,39.0,53.0,-3.0
4488,-54.0,-80.0,-32.0,46.0,84.0,-20.0,-12.0,40.0,54.0,-4.0
4489,-53.0,-81.0,-31.0,45.0,85.0,-21.0,-11.0,39.0,55.0,-5.0
4490,-52.0,-82.0,-30.0,46.0,84.0,-20.0,-10.0,38.0,56.0,-4.0
4491,-51.0,-81.0,-31.0,45.0,85.0,-19.0,-11.0,37.0,57.0,-3.0
4492,-52.0,-80.0,-30.0,44.0,84.0,-18.0,-10.0,36.0,58.0,-2.0
4493,-53.0,-79.0,-29.0,43.0,83.0,-17.0,-9.0,35.0,57.0,-1.0
4494,-54.0,-78.0,-30.0,44.0,82.0,-16.0,-10.0,34.0,58.0,-2.0
4495,-55.0,-79.0,-29.0,45.0,81.0,-17.0,-9.0,35.0,57.0,-3.0
4496,-56.0,-78.0,-30.0,46.0,80.0,-16.0,-8.0,34.0,58.0,-4.0
4497,-55.0,-79.0,-29.0,45.0,79.0,-15.0,-9.0,35.0,57.0,-5.0
4498,-54.0,-80.0,-30.0,46.0,80.0,-16.0,-10.0,36.0,56.0,-6.0
4499,-55.0,-81.0,-31.0,45.0,79.0,-17.0,-11.0,35.0,57.0,-5.0
4500,-54.0,-80.0,-32.0,44.0,78.0,-16.0,-10.0,36.0,56.0,-6.0
4501,-53.0,-79.0,-31.0,45.0,79.0,-17.0,-11.0,35.0,55.0,-7.0
4502,-52.0,-78.0,-32.0,44.0,80.0,-16.0,-10.0,34.0,54.0,-6.0
4503,-51.0,-79.0,-33.0,45.0,79.0,-17.0,-9.0,35.0,53.0,-5.0
4504,-52.0,-80.0,-34.0,44.0,78.0,-18.0,-10.0,34.0,52.0,-6.0
4505,-53.0,-79.0,-35.0,45.0,77.0,-17.0,-11.0,35.0,51.0,-5.0
4506,-52.0,-80.0,-34.0,44.0,78.0,-18.0,-10.0,34.0,52.0,-6.0
4507,-51.0,-79.0,-33.0,45.0,79.0,-17.0,-9.0,33.0,51.0,-7.0
4508,-52.0,-78.0,-34.0,46.0,78.0,-16.0,-10.0,32.0,52.0,-8.0
4509,-51.0,-79.0,-35.0,47.0,79.0,-17.0,-11.0,33.0,53.0,-9.0
4510,-52.0,-78.0,-36.0,48.0,78.0,-16.0,-12.0,34.0,52.0,-8.0
4511,-53.0,-77.0,-35.0,47.0,79.0,-15.0,-13.0,33.0,53.0,-9.0
4512,-54.0,-76.0,-36.0,48.0,78.0,-14.0,-14.0,34.0,54.0,-10.0
4513,-53.0,-77.0,-35.0,47.0,77.0,-13.0,-15.0,35.0,55.0,-11.0
4514,-52.0,-76.0,-34.0,48.0,78.0,-14.0,-16.0,34.0,54.0,-12.0
4515,-51.0,-75.0,-35.0,47.0,77.0,-13.0,-15.0,35.0,53.0,-13.0
4516,-50.0,-74.0,-34.0,48.0,76.0,-14.0,-16.0,34.0,54.0,-12.0
4517,-51.0,-73.0,-35.0,49.0,75.0,-13.0,-17.0,35.0,53.0,-13.0
4518,-50.0,-72.0,-34.0,50.0,74.0,-14.0,-18.0,34.0,54.0,-12.0
4519,-49.0,-71.0,-33.0,51.0,75.0,-13.0,-17.0,35.0,55.0,-11.0
4520,-50.0,-70.0,-34.0,52.0,74.0,-12.0,-18.0,36.0,54.0,-10.0
4521,-49.0,-71.0,-33.0,51.0,75.0,-13.0,-19.0,37.0,53.0,-9.0
4522,-50.0,-72.0,-34.0,50.0,74.0,-14.0,-20.0,36.0,52.0,-10.0
4523,-49.0,-73.0,-33.0,49.0,73.0,-13.0,-21.0,37.0,53.0,-11.0
4524,-48.0,-72.0,-32.0,50.0,72.0,-14.0,-22.0,36.0,54.0,-10.0
4525,-49.0,-73.0,-31.0,51.0,71.0,-15.0,-23.0,37.0,55.0,-11.0
4526,-48.0,-72.0,-30.0,50.0,70.0,-16.0,-24.0,38.0,56.0,-10.0
4527,-47.0,-73.0,-29.0,49.0,71.0,-15.0,-25.0,39.0,55.0,-9.0
4528,-48.0,-72.0,-30.0,48.0,72.0,-16.0,-26.0,40.0,54.0,-10.0
4529,-49.0,-73.0,-29.0,49.0,73.0,-17.0,-27.0,39.0,55.0,-9.0
4530,-50.0,-72.0,-28.0,48.0,74.0,-16.0,-28.0,40.0,56.0,-10.0
4531,-51.0,-73.0,-29.0,49.0,75.0,-15.0,-29.0,39.0,55.0,-9.0
4532,-50.0,-72.0,-28.0,48.0,74.0,-16.0,-28.0,40.0,56.0,-10.0
4533,-49.0,-73.0,-27.0,47.0,75.0,-17.0,-27.0,39.0,57.0,-11.0
4534,-48.0,-74.0,-26.0,46.0,76.0,-18.0,-26.0,40.0,56.0,-10.0
4535,-49.0,-75.0,-25.0,47.0,77.0,-19.0,-27.0,39.0,57.0,-9.0
4536,-50.0,-76.0,-26.0,48.0,78.0,-18.0,-26.0,38.0,56.0,-10.0
4537,-49.0,-75.0,-25.0,49.0,77.0,-19.0,-27.0,37.0,57.0,-9.0
4538,-50.0,-76.0,-26.0,48.0,76.0,-20.0,-28.0,36.0,56.0,-10.0
4539,-49.0,-75.0,-27.0,47.0,75.0,-19.0,-27.0,37.0,55.0,-11.0
4540,-50.0,-74.0,-28.0,46.0,76.0,-20.0,-26.0,38.0,54.0,-10.0
4541,-51.0,-75.0,-29.0,47.0,77.0,-19.0,-27.0,37.0,53.0,-9.0
4542,-50.0,-76.0,-28.0,46.0,76.0,-18.0,-28.0,38.0,54.0,-10.0
4543,-49.0,-77.0,-27.0,47.0,75.0,-17.0,-29.0,37.0,55.0,-11.0
4544,-48.0,-76.0,-26.0,46.0,74.0,-18.0,-28.0,38.0,56.0,-12.0
4545,-49.0,-75.0,-27.0,47.0,73.0,-17.0,-29.0,39.0,55.0,-11.0
4546,-48.0,-74.0,-28.0,46.0,72.0,-16.0,-28.0,40.0,54.0,-12.0
4547,-49.0,-75.0,-29.0,45.0,71.0,-17.0,-29.0,39.0,53.0,-13.0
4548,-50.0,-76.0,-30.0,44.0,70.0,-18.0,-30.0,38.0,52.0,-14.0
4549,-51.0,-75.0,-31.0,43.0,71.0,-19.0,-31.0,39.0,51.0,-13.0
4550,-50.0,-76.0,-30.0,42.0,72.0,-20.0,-32.0,40.0,50.0,-12.0
4551,-49.0,-75.0,-31.0,41.0,71.0,-19.0,-31.0,41.0,49.0,-13.0
4552,-48.0,-74.0,-32.0,40.0,72.0,-18.0,-32.0,40.0,50.0,-12.0
4553,-47.0,-73.0,-31.0,41.0,73.0,-17.0,-31.0,39.0,49.0,-13.0
4554,-48.0,-74.0,-30.0,42.0,72.0,-18.0,-30.0,40.0,48.0,-14.0
4555,-49.0,-73.0,-31.0,43.0,71.0,-17.0,-31.0,41.0,47.0,-13.0
4556,-50.0,-72.0,-32.0,44.0,70.0,-16.0,-32.0,42.0,46.0,-12.0
4557,-51.0,-73.0,-33.0,43.0,69.0,-17.0,-33.0,41.0,45.0,-13.0
4558,-50.0,-74.0,-32.0,42.0,68.0,-16.0,-34.0,42.0,46.0,-14.0
4559,-49.0,-75.0,-33.0,43.0,69.0,-17.0,-33.0,43.0,45.0,-15.0
4560,-48.0,-74.0,-32.0,44.0,70.0,-16.0,-34.0,42.0,44.0,-16.0
4561,-47.0,-73.0,-31.0,45.0,71.0,-15.0,-33.0,43.0,43.0,-17.0
4562,-46.0,-74.0,-30.0,44.0,72.0,-16.0,-32.0,42.0,44.0,-16.0
4563,-47.0,-75.0,-31.0,45.0,73.0,-15.0,-31.0,41.0,43.0,-17.0
4564,-48.0,-74.0,-30.0,44.0,72.0,-14.0,-30.0,40.0,44.0,-16.0
4565,-49.0,-75.0,-31.0,45.0,73.0,-13.0,-29.0,39.0,43.0,-17.0
4566,-50.0,-74.0,-32.0,44.0,74.0,-14.0,-30.0,40.0,42.0,-18.0
4567,-51.0,-73.0,-33.0,43.0,75.0,-15.0,-29.0,41.0,41.0,-17.0
4568,-52.0,-72.0,-34.0,44.0,74.0,-14.0,-28.0,40.0,42.0,-18.0
4569,-51.0,-73.0,-33.0,45.0,73.0,-13.0,-29.0,39.0,43.0,-19.0
4570,-50.0,-72.0,-32.0,46.0,74.0,-12.0,-28.0,40.0,44.0,-18.0
4571,-51.0,-73.0,-31.0,47.0,73.0,-13.0,-29.0,41.0,45.0,-19.0
4572,-50.0,-72.0,-30.0,48.0,74.0,-12.0,-28.0,42.0,46.0,-18.0
4573,-51.0,-71.0,-31.0,49.0,73.0,-11.0,-29.0,43.0,45.0,-17.0
4574,-50.0,-70.0,-30.0,50.0,74.0,-10.0,-30.0,42.0,44.0,-18.0
4575,-51.0,-69.0,-31.0,51.0,73.0,-9.0,-31.0,43.0,43.0,-17.0
4576,-52.0,-70.0,-32.0,50.0,72.0,-10.0,-32.0,42.0,42.0,-16.0
4577,-51.0,-71.0,-31.0,49.0,71.0,-9.0,-33.0,43.0,41.0,-17.0
4578,-52.0,-72.0,-30.0,50.0,72.0,-10.0,-34.0,42.0,42.0,-16.0
4579,-53.0,-71.0,-29.0,49.0,71.0,-9.0,-33.0,41.0,41.0,-15.0
4580,-54.0,-72.0,-30.0,50.0,72.0,-8.0,-32.0,40.0,40.0,-16.0
4581,-53.0,-73.0,-29.0,51.0,71.0,-7.0,-31.0,39.0,41.0,-17.0
4582,-52.0,-74.0,-30.0,52.0,72.0,-8.0,-32.0,40.0,40.0,-18.0
4583,-51.0,-73.0,-29.0,53.0,71.0,-9.0,-33.0,39.0,39.0,-17.0
4584,-50.0,-72.0,-28.0,54.0,72.0,-8.0,-34.0,38.0,38.0,-18.0
4585,-51.0,-73.0,-29.0,53.0,71.0,-9.0,-35.0,39.0,39.0,-17.0
4586,-50.0,-72.0,-30.0,52.0,70.0,-8.0,-34.0,40.0,38.0,-18.0
4587,-49.0,-71.0,-31.0,51.0,71.0,-7.0,-35.0,39.0,37.0,-17.0
4588,-50.0,-72.0,-32.0,50.0,70.0,-8.0,-36.0,38.0,36.0,-18.0
4589,-51.0,-71.0,-31.0,49.0,69.0,-7.0,-35.0,37.0,35.0,-17.0
4590,-52.0,-72.0,-32.0,48.0,68.0,-8.0,-34.0,38.0,36.0,-16.0
4591,-53.0,-73.0,-33.0,49.0,69.0,-7.0,-35.0,37.0,35.0,-15.0
4592,-52.0,-74.0,-32.0,48.0,70.0,-8.0,-34.0,36.0,36.0,-16.0
4593,-53.0,-75.0,-33.0,47.0,69.0,-9.0,-35.0,37.0,37.0,-15.0
4594,-52.0,-74.0,-32.0,46.0,68.0,-10.0,-36.0,38.0,38.0,-14.0
4595,-51.0,-75.0,-31.0,45.0,69.0,-9.0,-37.0,39.0,37.0,-13.0
4596,-50.0,-74.0,-30.0,46.0,70.0,-8.0,-36.0,40.0,36.0,-14.0
4597,-49.0,-73.0,-29.0,45.0,69.0,-9.0,-35.0,41.0,37.0,-15.0
4598,-50.0,-72.0,-30.0,46.0,68.0,-8.0,-36.0,42.0,36.0,-14.0
4599,-49.0,-73.0,-29.0,47.0,67.0,-7.0,-35.0,41.0,37.0,-13.0
4600,-48.0,-74.0,-28.0,48.0,66.0,-6.0,-34.0,40.0,38.0,-14.0
4601,-47.0,-73.0,-29.0,47.0,67.0,-5.0,-35.0,39.0,39.0,-13.0
4602,-46.0,-72.0,-30.0,46.0,66.0,-4.0,-34.0,40.0,38.0,-14.0
4603,-47.0,-71.0,-29.0,45.0,67.0,-3.0,-35.0,39.0,39.0,-15.0
4604,-48.0,-70.0,-30.0,44.0,68.0,-4.0,-36.0,40.0,38.0,-16.0
4605,-47.0,-69.0,-31.0,43.0,69.0,-3.0,-35.0,39.0,37.0,-15.0
4606,-46.0,-68.0,-32.0,42.0,70.0,-2.0,-36.0,38.0,36.0,-14.0
4607,-47.0,-69.0,-33.0,41.0,69.0,-3.0,-37.0,37.0,35.0,-15.0
4608,-48.0,-70.0,-34.0,42.0,70.0,-2.0,-36.0,36.0,34.0,-16.0
4609,-47.0,-71.0,-35.0,43.0,71.0,-3.0,-35.0,37.0,33.0,-17.0
4610,-48.0,-72.0,-34.0,44.0,72.0,-4.0,-36.0,38.0,34.0,-16.0
4611,-49.0,-71.0,-35.0,45.0,73.0,-5.0,-35.0,37.0,33.0,-15.0
4612,-50.0,-72.0,-36.0,46.0,74.0,-4.0,-36.0,36.0,32.0,-14.0
4613,-49.0,-73.0,-37.0,47.0,73.0,-5.0,-35.0,37.0,31.0,-13.0
4614,-50.0,-72.0,-36.0,46.0,72.0,-4.0,-34.0,36.0,30.0,-12.0
4615,-49.0,-71.0,-35.0,47.0,73.0,-5.0,-35.0,35.0,29.0,-13.0
4616,-50.0,-72.0,-34.0,48.0,74.0,-6.0,-36.0,34.0,30.0,-12.0
4617,-49.0,-73.0,-33.0,49.0,73.0,-5.0,-35.0,33.0,31.0,-13.0
4618,-48.0,-74.0,-32.0,48.0,72.0,-4.0,-36.0,34.0,32.0,-14.0
4619,-47.0,-75.0,-31.0,47.0,73.0,-5.0,-35.0,33.0,31.0,-13.0
4620,-46.0,-76.0,-32.0,48.0,74.0,-6.0,-36.0,34.0,32.0,-14.0
4621,-45.0,-75.0,-33.0,47.0,73.0,-5.0,-35.0,35.0,31.0,-15.0
4622,-44.0,-76.0,-32.0,46.0,74.0,-6.0,-34.0,34.0,32.0,-16.0
4623,-45.0,-75.0,-33.0,47.0,73.0,-5.0,-35.0,35.0,31.0,-15.0
4624,-46.0,-74.0,-32.0,46.0,72.0,-4.0,-34.0,34.0,30.0,-14.0
4625,-47.0,-73.0,-31.0,45.0,71.0,-3.0,-33.0,33.0,29.0,-13.0
4626,-48.0,-72.0,-30.0,44.0,70.0,-2.0,-34.0,32.0,30.0,-12.0
4627,-49.0,-73.0,-31.0,43.0,71.0,-1.0,-33.0,33.0,29.0,-13.0
4628,-48.0,-74.0,-30.0,42.0,72.0,0.0,-34.0,34.0,28.0,-12.0
4629,-49.0,-73.0,-31.0,41.0,73.0,-1.0,-33.0,35.0,27.0,-11.0
4630,-48.0,-74.0,-30.0,42.0,72.0,0.0,-32.0,34.0,28.0,-10.0
4631,-47.0,-75.0,-31.0,43.0,73.0,-1.0,-31.0,35.0,27.0,-11.0
4632,-46.0,-76.0,-32.0,44.0,72.0,-2.0,-30.0,36.0,26.0,-10.0
4633,-45.0,-77.0,-33.0,45.0,73.0,-3.0,-31.0,37.0,25.0,-11.0
4634,-44.0,-76.0,-32.0,44.0,72.0,-4.0,-30.0,38.0,26.0,-10.0
4635,-45.0,-77.0,-33.0,45.0,73.0,-3.0,-29.0,37.0,25.0,-11.0
4636,-44.0,-76.0,-34.0,44.0,72.0,-2.0,-28.0,38.0,24.0,-12.0
4637,-43.0,-75.0,-33.0,45.0,73.0,-3.0,-29.0,37.0,23.0,-13.0
4638,-42.0,-74.0,-34.0,44.0,74.0,-2.0,-28.0,36.0,22.0,-12.0
4639,-41.0,-75.0,-35.0,45.0,75.0,-3.0,-29.0,37.0,23.0,-13.0
4640,-42.0,-74.0,-34.0,44.0,76.0,-2.0,-30.0,38.0,24.0,-14.0
4641,-41.0,-75.0,-33.0,45.0,75.0,-1.0,-31.0,37.0,25.0,-15.0
4642,-42.0,-74.0,-34.0,46.0,74.0,-2.0,-30.0,36.0,26.0,-16.0
4643,-43.0,-75.0,-35.0,47.0,75.0,-1.0,-31.0,35.0,25.0,-15.0
4644,-44.0,-74.0,-36.0,46.0,76.0,-2.0,-32.0,36.0,24.0,-16.0
4645,-45.0,-73.0,-35.0,45.0,75.0,-1.0,-33.0,35.0,25.0,-15.0
4646,-46.0,-74.0,-36.0,44.0,74.0,-2.0,-34.0,34.0,24.0,-16.0
4647,-45.0,-75.0,-35.0,43.0,75.0,-3.0,-33.0,33.0,25.0,-17.0
4648,-46.0,-74.0,-36.0,44.0,74.0,-2.0,-34.0,32.0,26.0,-18.0
4649,-47.0,-75.0,-35.0,45.0,75.0,-3.0,-35.0,31.0,27.0,-17.0
4650,-46.0,-74.0,-36.0,44.0,76.0,-2.0,-36.0,30.0,28.0,-16.0
4651,-45.0,-73.0,-35.0,43.0,75.0,-3.0,-37.0,31.0,29.0,-15.0
4652,-46.0,-72.0,-36.0,44.0,74.0,-4.0,-36.0,30.0,30.0,-16.0
4653,-45.0,-73.0,-35.0,43.0,73.0,-3.0,-37.0,31.0,29.0,-17.0
4654,-46.0,-72.0,-36.0,44.0,74.0,-4.0,-36.0,30.0,30.0,-16.0
4655,-47.0,-71.0,-37.0,45.0,73.0,-3.0,-37.0,31.0,29.0,-15.0
4656,-48.0,-70.0,-36.0,44.0,72.0,-2.0,-38.0,30.0,30.0,-14.0
4657,-49.0,-71.0,-37.0,43.0,71.0,-3.0,-39.0,29.0,29.0,-15.0
4658,-50.0,-72.0,-36.0,44.0,72.0,-4.0,-40.0,28.0,30.0,-14.0
4659,-51.0,-73.0,-37.0,43.0,71.0,-5.0,-41.0,27.0,29.0,-15.0
4660,-52.0,-72.0,-38.0,44.0,70.0,-4.0,-42.0,28.0,28.0,-14.0
4661,-51.0,-73.0,-37.0,43.0,69.0,-3.0,-43.0,29.0,29.0,-15.0
4662,-50.0,-72.0,-36.0,42.0,68.0,-4.0,-44.0,30.0,30.0,-14.0
4663,-49.0,-71.0,-35.0,43.0,69.0,-3.0,-43.0,31.0,31.0,-13.0
4664,-48.0,-70.0,-34.0,44.0,70.0,-4.0,-44.0,30.0,30.0,-14.0
4665,-47.0,-71.0,-35.0,45.0,69.0,-5.0,-43.0,29.0,29.0,-13.0
4666,-48.0,-72.0,-34.0,46.0,70.0,-6.0,-44.0,30.0,30.0,-12.0
4667,-49.0,-71.0,-35.0,47.0,71.0,-7.0,-43.0,29.0,29.0,-11.0
4668,-50.0,-70.0,-34.0,46.0,72.0,-6.0,-44.0,30.0,30.0,-12.0
4669,-51.0,-69.0,-33.0,45.0,71.0,-5.0,-43.0,29.0,31.0,-11.0
4670,-50.0,-68.0,-34.0,44.0,70.0,-4.0,-42.0,30.0,30.0,-12.0
4671,-51.0,-69.0,-33.0,45.0,71.0,-5.0,-43.0,29.0,31.0,-11.0
4672,-52.0,-70.0,-34.0,46.0,72.0,-4.0,-44.0,28.0,30.0,-10.0
4673,-53.0,-69.0,-33.0,45.0,71.0,-3.0,-43.0,27.0,31.0,-9.0
4674,-52.0,-68.0,-32.0,46.0,70.0,-4.0,-44.0,26.0,32.0,-8.0
4675,-51.0,-67.0,-31.0,47.0,71.0,-3.0,-43.0,27.0,33.0,-7.0
4676,-50.0,-68.0,-30.0,46.0,72.0,-4.0,-42.0,26.0,34.0,-8.0
4677,-51.0,-67.0,-31.0,45.0,73.0,-5.0,-43.0,27.0,33.0,-9.0
4678,-50.0,-68.0,-32.0,46.0,74.0,-6.0,-44.0,28.0,32.0,-10.0
4679,-51.0,-69.0,-33.0,45.0,73.0,-5.0,-43.0,29.0,33.0,-9.0
4680,-50.0,-68.0,-32.0,46.0,74.0,-4.0,-42.0,30.0,34.0,-8.0
4681,-51.0,-67.0,-33.0,47.0,75.0,-5.0,-41.0,29.0,35.0,-7.0
4682,-52.0,-68.0,-34.0,46.0,74.0,-6.0,-40.0,30.0,36.0,-6.0
4683,-53.0,-69.0,-35.0,45.0,73.0,-7.0,-41.0,29.0,35.0,-7.0
